,features,f_coef
9714,so guilty,-0.015232499846839496
9715,so had,-0.007911761397378418
9716,so had to,-0.009926488967880162
9717,so happy,-0.0037851313383454764
9718,so hard,0.039094020024367786
9719,so hard for,0.010836118378817773
9720,so hard to,0.04972726222915779
9721,so have,0.01858730806870559
9722,so have to,0.023073062032744906
9723,so he,0.08880401770094482
9724,so here,-0.045621348607577245
9725,so here am,-0.04835213786810457
9726,so hopeless,-0.038828291656590366
9727,so how,-0.0052067849066996345
9728,so if,-0.007008552532431122
9729,so ill,-0.044978297720901936
9730,so im,0.05003626685062746
9731,so im not,-0.04750839803974975
9732,so in,0.009942977095677602
9733,so it,-0.01533061304486914
9734,so its,0.02222432332737329
9735,so ive,0.0036601506228396805
9736,so ive been,0.010294414814154784
9737,so just,-0.014210849344083601
9738,so know,0.009698195976183016
9739,so lonely,-0.03467486489394889
9740,so lonely and,-0.03670158076707786
9741,so long,0.08097245563965512
9742,so lost,-0.047017869696605374
9743,so lost and,-0.017558861310727068
9744,so low,0.022764735672250645
9745,so mad,0.0004391097485063174
9746,so many,-0.10951172695668163
9747,so many people,0.027973662637229762
9748,so many things,-0.05103759856950212
9749,so many times,-0.05719615806705566
9750,so maybe,-0.0023141924525288296
9751,so much,0.07981821310304167
9752,so much and,0.039456898051653026
9753,so much better,0.009676931713986767
9754,so much but,0.01477293462255482
9755,so much for,-0.004728725247100113
9756,so much more,-0.004389475505236825
9757,so much pain,0.05698847443140402
9758,so much that,0.03618779119838793
9759,so much to,0.000682156772524429
9760,so much worse,-0.02614672088054499
9761,so my,0.008383685472267803
9762,so no,-0.003055652882897824
9763,so not,0.02387519191993411
9764,so now,-0.003390287475871641
9765,so now im,0.006120904913587868
9766,so often,-0.04285997667569922
9767,so on,-0.03068101246128764
9768,so please,0.007445542656497045
9769,so sad,-0.004825495072378615
9770,so sad and,-0.01981005723747362
9771,so scared,-0.00024809195158914053
9772,so she,0.029069496235677537
9773,so sick,-0.03229252547507473
9774,so sick of,-0.04242227454377568
9775,so so,-0.037613253416796374
9776,so sorry,0.00698678511366808
9777,so started,0.017406838946909853
9778,so stressed,-0.04352199181150641
9779,so stupid,-0.02277117108799104
9780,so that,-0.018184520091218244
9781,so thats,-0.007534080375005267
9782,so the,0.027518500467015972
9783,so then,0.03496250643582993
9784,so there,-0.008483022000178846
9785,so they,-0.00530560552910039
9786,so think,0.01176979384379862
9787,so this,0.0008746181348641015
9788,so this is,-0.0043536609405609265
9789,so thought,-0.015041576362147188
9790,so tired,-0.0528588343873657
9791,so tired and,-0.018326484197742694
9792,so tired of,-0.054339219034202246
9793,so to,0.019603364153387867
9794,so told,0.0045365786562882576
9795,so upset,0.009622143647635303
9796,so used,0.046069991431742986
9797,so very,0.0067843470338984704
9798,so was,-0.023583560416737537
9799,so we,-0.010055058619595067
9800,so weak,0.004988079232051373
9801,so well,-0.035981452036263406
9802,so went,0.03342646279096522
9803,so what,0.05976239855336654
9804,so when,-0.005444845989575486
9805,so why,-0.014744595909168582
9806,so will,0.005916926778141791
9807,so wont,0.03498981184406698
9808,so worthless,-0.01919790088768353
9809,so yeah,-0.0021592146094825205
9810,so you,0.028762615081050005
9811,sober,-0.04976449773160356
9812,social,-0.01040350129580383
9813,social anxiety,0.0037210833220363147
9814,social anxiety and,-0.006309644969137337
9815,social life,-0.040985481726314395
9816,social situations,-0.02507658212022349
9817,social skills,0.01182187887398242
9818,socialize,0.02691044479586053
9819,socializing,0.000992320167446329
9820,socially,0.005590844845162236
9821,society,0.05282923513142302
9822,sold,0.00013982456133826985
9823,solid,0.005639593630672794
9824,solution,0.0027551798657542296
9825,solve,-0.03930738786975126
9826,some,-0.016025493088645575
9827,some advice,-0.06474564168045147
9828,some days,-0.053162524694291974
9829,some friends,-0.015783314103300375
9830,some good,0.004706044690456479
9831,some help,-0.0021829087284308867
9832,some kind,-0.0011290076882448982
9833,some kind of,0.0003780467681694771
9834,some money,0.009327069377547502
9835,some more,-0.044729107709248456
9836,some of,-0.03711306034206333
9837,some of my,-0.008457623134346962
9838,some of the,0.00577558065518435
9839,some of them,-0.0013526624593169659
9840,some of you,-0.0023894140444391454
9841,some one,0.03818178962245293
9842,some other,-0.034148419121285904
9843,some people,0.049206978968431785
9844,some point,-0.010843162017710097
9845,some reason,0.012545000253192166
9846,some sort,0.017702387399381347
9847,some sort of,0.045261287311197974
9848,some things,0.009978751675740704
9849,some time,0.019167556970949004
9850,some way,0.008300300450738986
9851,somebody,-0.0583726559431765
9852,someday,-0.023644566840758066
9853,somehow,0.0746814022188688
9854,someone,-0.004557457476601061
9855,someone about,-0.013394208849833136
9856,someone and,-0.027468711819398414
9857,someone but,0.036554069180651315
9858,someone can,-0.003985064936012005
9859,someone could,-0.026890060963012385
9860,someone else,-0.0391558917073152
9861,someone in,0.046851046889519986
9862,someone is,0.013570663589975477
9863,someone like,0.004899222084160716
9864,someone please,-0.011680282381699452
9865,someone that,-0.04694932771546126
9866,someone to,0.008705049616765907
9867,someone to talk,-0.0030095267237597073
9868,someone who,0.019618855988001414
9869,someone will,0.021467349964373016
9870,someone would,-0.0165900008455523
9871,someones,-0.03804876213449526
9872,something,0.01024532514085957
9873,something about,0.02850293947245613
9874,something and,-0.010129680466775443
9875,something bad,-0.0067533324305536985
9876,something but,0.013366098017701446
9877,something dont,-0.016621644470370785
9878,something else,-0.018595397346546607
9879,something for,0.03359774485499089
9880,something im,-0.0005899046199928404
9881,something in,0.011551347837409617
9882,something is,-0.00257346142436249
9883,something like,-0.06831971844571379
9884,something like that,0.014268009232997718
9885,something or,0.01372684945849566
9886,something so,-0.0054546561033655344
9887,something that,-0.007179942210509163
9888,something to,-0.010167332605561887
9889,something to do,0.027219653085171124
9890,something was,-0.03648429192793687
9891,something with,0.014233665810075924
9892,something wrong,0.042944824258105974
9893,something wrong with,0.03237973122185139
9894,somethings,0.05270441600403363
9895,sometime,-0.00644837945829461
9896,sometimes,-0.08175139298771403
9897,sometimes and,0.0080416920317655
9898,sometimes but,0.021846421159496917
9899,sometimes dont,0.006238866338011956
9900,sometimes even,0.0031702358409438224
9901,sometimes feel,-0.0696707192010501
9902,sometimes feel like,-0.01736961371591915
9903,sometimes get,-0.002425196282620719
9904,sometimes im,-0.020188809723118258
9905,sometimes it,-0.015596165411706709
9906,sometimes its,-0.031010196053172703
9907,sometimes just,-0.000499263695247578
9908,sometimes think,-0.02395459936116921
9909,sometimes when,-0.02128779500982305
9910,sometimes wish,0.04531017418108771
9911,sometimes wonder,-0.016106926754949537
9912,somewhat,0.006891262663065716
9913,somewhere,-0.007604753668088214
9914,somewhere else,-0.020924289924450598
9915,son,-0.09480117604434934
9916,son and,-0.005762165438797427
9917,song,0.03788192298221769
9918,songs,0.03678490157006823
9919,soo,0.028091760029689092
9920,soon,0.029359807114264117
9921,soon and,-0.021683392270806737
9922,soon as,-0.03119253346507806
9923,sooner,-0.037606933727137457
9924,sooo,0.0445423666488707
9925,sorry,0.052250585054249135
9926,sorry about,0.007592554484051123
9927,sorry for,-0.11474735251569258
9928,sorry for the,0.003316926610556399
9929,sorry if,-0.02488605039049004
9930,sorry if this,-0.018171811767747417
9931,sorry im,-0.025645706939099493
9932,sorry this,-0.008581935425034036
9933,sorry to,0.0004013310333674769
9934,sort,-0.006355899600573716
9935,sort of,0.04846595143561914
9936,sorted,-0.0047479744794526125
9937,sorts,0.01800945084410659
9938,sorts of,0.0075624185173740355
9939,sought,0.010460110501718285
9940,soul,-0.03224128620456252
9941,sound,-0.11488937023445635
9942,sound like,-0.0053397761333953365
9943,sounds,0.05622939493082139
9944,sounds like,-0.0005927619143077191
9945,source,0.023413869348902334
9946,south,-0.008543857471016684
9947,space,-0.07785016250016559
9948,spare,-0.026033236675675166
9949,speak,0.0648465664375249
9950,speak to,0.030511099992658816
9951,speaking,-0.040555902100471324
9952,speaking to,-0.026101001242127865
9953,special,0.0023679389865955123
9954,specific,-0.010213318615290757
9955,specifically,-0.013252321607887453
9956,spell,0.01833571024565233
9957,spend,0.021758992119490932
9958,spend all,-0.013109649803098878
9959,spend my,-0.0024301371499486323
9960,spend the,0.011648422734305048
9961,spend time,0.043543588424929384
9962,spend time with,0.04909307680038139
9963,spending,0.010535010431697972
9964,spending time,0.009299850006502571
9965,spent,-0.06390215389187419
9966,spent the,-0.019050467197866437
9967,spiral,0.027558720150135822
9968,spirit,-0.026764039207868937
9969,split,-0.018446970064081424
9970,split up,-0.00019774735329474694
9971,spoke,-0.020563207124806054
9972,spoke to,-0.02157640072010675
9973,spoken,0.000680476864980603
9974,spoken to,0.0038033369240848105
9975,sports,-0.04574699087787656
9976,spot,-0.04163062923955066
9977,spread,0.007376409173418001
9978,spring,0.013259453282937659
9979,square,-0.022513132870920924
9980,st,0.0147003447631426
9981,stable,-0.002126954061500066
9982,staff,-0.0377170254878896
9983,stage,-0.009548097020206618
9984,stand,-0.005479143566154427
9985,stand it,-0.0037983129785602956
9986,stand up,0.009509218861030353
9987,standing,0.007311418586539494
9988,stare,-0.0007448574225161268
9989,stare at,-0.003107952011355475
9990,staring,-0.02765186055376579
9991,staring at,-0.01125146164273127
9992,start,-0.14544243009712188
9993,start my,0.0074864440591859045
9994,start of,0.0088293678080713
9995,start to,0.015848763821597507
9996,start with,-0.03947110559562039
9997,started,-0.01889973236352587
9998,started crying,0.014772133627962416
9999,started cutting,0.011604782623006349
10000,started feeling,-0.017885277647644922
10001,started getting,-0.028190469140708933
10002,started going,0.0049923224177034695
10003,started having,0.011720508615206923
10004,started taking,-0.04506626645635678
10005,started talking,0.014813168642640324
10006,started to,-0.03484499382864932
10007,started to feel,0.005625650229476042
10008,started to get,0.00048002740103256
10009,started when,-0.016830504713786224
10010,starting,-0.07242193362931422
10011,starting to,-0.004734162315372892
10012,starting to feel,-0.0027954989467859023
10013,starting to get,-0.005967000968019993
10014,starting to think,0.007221632202778601
10015,starts,-0.05144884535318226
10016,starving,0.0334655017840732
10017,state,-0.0822924390284569
10018,state of,-0.05597686865720591
10019,state of mind,-0.008341023975794526
10020,states,-0.006556774712980137
10021,status,-0.04146626584169016
10022,stay,-0.002204199592366291
10023,stay at,-0.045547858151753856
10024,stay at home,-0.04170925549656872
10025,stay away,0.010010402731223864
10026,stay home,-0.013815872147962103
10027,stay in,-0.03434297484346978
10028,stay up,0.02646365970818036
10029,stay with,-0.03647403690648461
10030,stayed,0.04571855599032428
10031,stayed with,0.029021935687330774
10032,staying,0.0259188912577356
10033,staying in,0.002693795952496531
10034,stays,0.003582460540368767
10035,step,0.01177031618286823
10036,steps,-0.024214801126797553
10037,stick,0.001018685519019686
10038,still,0.06159002422077115
10039,still am,-0.010344146658604664
10040,still be,-0.01068483875089178
10041,still cant,-0.016450401675737365
10042,still do,-0.020200545812657206
10043,still dont,0.008289278190802133
10044,still feel,0.0039053534888609225
10045,still feel like,-0.0015931902009167025
10046,still get,0.001397068595990014
10047,still had,0.01955137172337314
10048,still have,0.08517256294848043
10049,still havent,-0.003647704926662291
10050,still here,0.002184699856797169
10051,still in,0.03496431284153792
10052,still live,-0.0020606215409822905
10053,still living,-0.017288675931604925
10054,still love,0.006694857738560173
10055,still not,-0.04721670531998464
10056,still there,-0.0181304221285929
10057,still think,-0.0009953998795490253
10058,still want,-0.0028113490968365083
10059,stomach,-0.032800553591738
10060,stone,-0.04410060508542727
10061,stood,-0.02002388681202552
10062,stop,-0.036869299106756265
10063,stop and,0.013525108615179889
10064,stop being,-0.0036508619950831665
10065,stop crying,-0.00853150519521832
10066,stop it,0.002645951756042595
10067,stop me,0.02019720819136792
10068,stop myself,-0.04547196556398459
10069,stop the,-0.024155099201696048
10070,stop thinking,-0.014372524634014778
10071,stop thinking about,-0.05528480853213932
10072,stopped,-0.013577192223901868
10073,stopped going,-0.001239839425338574
10074,stopped taking,-0.0013620212961357743
10075,stopped talking,0.044929647405697076
10076,stopped talking to,0.04077836774057797
10077,stopping,0.0019149991925888831
10078,stops,-0.029327823017998387
10079,store,0.006901921761609668
10080,stories,-0.00446085129937339
10081,story,-0.04420925611842251
10082,story short,-0.0287792375201945
10083,straight,0.0969471021501565
10084,strange,-0.03422904218003918
10085,stranger,-0.04284406093578794
10086,strangers,-0.00568703713184667
10087,street,0.08890432247340797
10088,streets,-0.012746693340274087
10089,strength,-0.042711868062343325
10090,strength to,-0.011158904873952475
10091,stress,0.05678246709319496
10092,stress and,0.03470991365707685
10093,stress of,0.027792698740188124
10094,stressed,0.03198014247981416
10095,stressed out,0.024376733507511787
10096,stressful,0.005329014374995357
10097,stressing,0.05350615514742452
10098,strong,-0.11086399008245054
10099,strong and,-0.020906224157925157
10100,strong enough,-0.010780027000272906
10101,stronger,-0.01665109617293116
10102,struggle,-0.13514202203292092
10103,struggle to,-0.046932125326304565
10104,struggle with,-0.039532045310139
10105,struggled,0.002526619177395936
10106,struggled with,-0.011092913657712825
10107,struggles,-0.018316134999677738
10108,struggling,-0.015976978745899165
10109,struggling to,0.04690245895101207
10110,struggling with,-0.05820846461814826
10111,stuck,0.08093959502522623
10112,stuck in,0.00733277212928432
10113,stuck with,0.014871654249701258
10114,student,-0.07682836984445648
10115,students,-0.016260774658879994
10116,studies,-0.09921615144766915
10117,study,-0.050352520178240365
10118,studying,0.013464013002699471
10119,stuff,0.04094961278227758
10120,stuff and,0.0643967665547908
10121,stuff but,0.006864335172487874
10122,stuff like,-0.006894469949572099
10123,stuff that,-0.006404693876513046
10124,stuff to,-0.02806356246090838
10125,stupid,0.11711475757104835
10126,stupid and,0.0921810680027151
10127,stupid things,0.006852426457130877
10128,stupid to,-0.002735981263248049
10129,subject,-0.04687526926341609
10130,succeed,-0.0058483434297260965
10131,success,-0.03807719054082265
10132,successful,-0.001391236784311911
10133,such,-0.0613837044698402
10134,such an,-0.004011244104685342
10135,such as,-0.034119333189096476
10136,such bad,-0.035698381496343384
10137,suck,-0.06688950305470974
10138,sucked,0.05430035935845261
10139,sucks,0.017818319426287872
10140,sucks and,0.03217288495570732
10141,sudden,-0.045978991517220576
10142,suddenly,-0.05535409538293695
10143,suffer,-0.013418252125231764
10144,suffer from,-0.049473515360768765
10145,suffer from depression,-0.02022719911520335
10146,suffered,-0.04029733659565312
10147,suffered from,-0.04323433996927872
10148,suffered from depression,-0.04255461264256411
10149,suffering,0.05164327275213705
10150,suffering from,-0.021361198734800916
10151,suffering from depression,-0.024918817604331782
10152,suffers,-0.005032985991446386
10153,suggest,0.004075114850349057
10154,suggested,-0.05199011609522339
10155,suggestions,-0.038890558082434586
10156,suicidal,0.14330723347701957
10157,suicidal and,0.027307330420623156
10158,suicidal thoughts,-0.009479057255211509
10159,suicide,0.11738100436704842
10160,suicide and,0.0059000106623640055
10161,suicide but,-0.05448751939375708
10162,suicide is,-0.002677109440869425
10163,sum,0.01895640619002779
10164,summer,0.08066218118536923
10165,summer and,-0.013062987069685785
10166,sun,-0.0247560909062883
10167,sunday,0.05051537755212661
10168,super,0.003467650017543174
10169,support,0.044125327953630694
10170,support and,0.019532186311475547
10171,support me,0.010771729255626741
10172,supporting,0.01899986766853613
10173,supportive,-0.03451765908271293
10174,suppose,-0.035563612420859834
10175,suppose to,0.005123342382584906
10176,supposed,0.028099560243459866
10177,supposed to,0.015028523952966045
10178,supposed to be,0.0011441068648202447
10179,supposed to do,-0.014633424581022318
10180,sure,0.0231995052860272
10181,sure how,-0.034127575395739025
10182,sure how to,0.0020624044352458063
10183,sure if,-0.0350732889262228
10184,sure that,0.08347974964510828
10185,sure what,-0.03604140401094366
10186,sure what to,-0.015210043152796122
10187,sure where,-0.001328942458378099
10188,sure where to,0.01607670735369242
10189,sure why,-0.03935091451944236
10190,surely,0.033428323765912864
10191,surface,-0.01101341420435
10192,surgery,0.027120918314868122
10193,surprise,-0.013406009118392436
10194,surprised,0.043578175391936064
10195,surrounded,-0.027132287108682738
10196,surrounded by,-0.012917067331123248
10197,survive,0.08804831000362792
10198,swear,0.031213086615357523
10199,sweet,-0.008804648711186868
10200,swings,-0.0044472235644363155
10201,switch,0.00602953813564876
10202,sympathy,0.001472284614807096
10203,symptoms,-0.016071267232133285
10204,symptoms of,0.003802393189078368
10205,syndrome,0.0062113223558711
10206,system,-0.014932079240853513
10207,table,-0.005483739180711994
10208,tablets,-0.034137835936536166
10209,take,-0.054754707836693596
10210,take care,0.024031372089946476
10211,take care of,0.022887373900457992
10212,take her,0.006947486420911355
10213,take it,0.00024055853841662155
10214,take it anymore,-0.026418175204936216
10215,take me,0.06041657079843705
10216,take my,-0.050198699258301706
10217,take the,-0.02377683507723377
10218,take them,0.029987064799418792
10219,take this,-0.03731767666944556
10220,taken,-0.003674527130382715
10221,taken away,0.046370886400440355
10222,takes,-0.018247937817139608
10223,takes me,0.011689440815329745
10224,taking,-0.08884956688179549
10225,taking care,0.007564221871672056
10226,taking care of,0.011450631722658505
10227,taking it,0.0009619113461573322
10228,taking my,0.01359143121354838
10229,taking the,-0.0310352141886571
10230,taking them,-0.03893330406618672
10231,talk,0.042050100986737414
10232,talk about,-0.002711817447642216
10233,talk about it,0.042404673630320446
10234,talk about my,-0.034515922813202954
10235,talk and,0.0024349588054305583
10236,talk to,-0.04686767728915739
10237,talk to about,-0.01723360210576086
10238,talk to and,-0.0005652394206417277
10239,talk to anyone,0.04264365656219705
10240,talk to her,0.0670433356317147
10241,talk to him,0.009506962383396813
10242,talk to me,0.03756495200486164
10243,talk to my,-0.04666638086620406
10244,talk to people,-0.005403459564956116
10245,talk to someone,-0.012804766071991791
10246,talk to them,-0.001652532331551774
10247,talk with,-0.01896789229841887
10248,talked,0.07476546821937678
10249,talked about,0.03653162538774087
10250,talked to,0.03815252082123925
10251,talked to me,-0.005887186623388319
10252,talked to my,0.0032970213455638143
10253,talking,0.049383174944724384
10254,talking about,0.008302163190603647
10255,talking and,0.008053692935369589
10256,talking to,-0.005843499959596964
10257,talking to her,-0.008223120578542784
10258,talking to him,0.004264296202373053
10259,talking to me,0.05533310143797118
10260,talking to my,0.003268201649379674
10261,talking to people,0.00347757141966587
10262,talking with,-0.015661181686557765
10263,talks,-0.03065265970296765
10264,talks to,0.03355410421634574
10265,talks to me,0.010874195100251985
10266,task,0.004756103129968333
10267,tasks,-0.043395784705237826
10268,taught,0.03544943161027241
10269,teach,0.029268556651570448
10270,teacher,0.03529031253828136
10271,teachers,0.0035071945726252458
10272,team,0.05149679132884682
10273,tear,-0.012358962069147727
10274,tearing,-0.007684994493029466
10275,tears,-0.012959400100689194
10276,tears and,-0.008927271036052866
10277,teen,-0.00923428100735823
10278,teenage,0.005465250869173188
10279,teenager,-0.04542069514708972
10280,teens,-0.016986361831847346
10281,teeth,-0.003976374398715156
10282,tell,-0.018545477827628696
10283,tell anyone,-0.003249067887366367
10284,tell her,0.04010394063438306
10285,tell him,0.050912650843902604
10286,tell me,0.04611635173244425
10287,tell me how,0.016880604847301358
10288,tell me that,-0.019553116110531874
10289,tell me to,0.013163097304225163
10290,tell me what,0.034809246005384986
10291,tell my,-0.038700774643249364
10292,tell my parents,0.0032647141247650734
10293,tell myself,-0.028310125127381656
10294,tell people,0.011548861842741572
10295,tell someone,0.0013756168292183553
10296,tell the,0.03014499107209787
10297,tell them,0.008593235072647528
10298,tell you,-0.07556841876432352
10299,telling,0.049378613514014125
10300,telling her,0.013225205461730713
10301,telling him,0.012063229371307748
10302,telling me,0.10446972249669018
10303,telling me that,-0.0035732588932841486
10304,telling me to,-0.015216513090793225
10305,telling my,-0.009584025210386418
10306,telling myself,0.00403172902724578
10307,telling them,-0.003742759322738086
10308,tells,-0.08658899484091752
10309,tells me,-0.05061305723449551
10310,tells me that,-0.01731674802154926
10311,temper,-0.031139537439313483
10312,temporary,0.016088595798541983
10313,ten,0.0248226167768041
10314,ten years,0.023294202127332617
10315,tend,-0.04041361006625763
10316,tend to,-0.035305668457261734
10317,tense,0.002362390753455481
10318,term,-0.05617301352993927
10319,terms,-0.05636379986078133
10320,terms of,-0.007138541920765843
10321,terrible,-0.01782239302995959
10322,terribly,-0.04170198469043365
10323,terrified,0.0294864108127362
10324,terrified of,-0.007581800873589116
10325,test,0.006678223357807656
10326,tests,-0.005384859867247471
10327,text,-0.0726246603507951
10328,text me,0.015139535124414651
10329,texted,0.014811916016701296
10330,texting,0.007254132700185288
10331,texts,-0.01917202321883934
10332,th,0.05527089302413197
10333,th grade,-0.03117351916933419
10334,than,0.028152770329309365
10335,than am,0.05150404377609272
10336,than anyone,-0.0015443943895873942
10337,than anything,-0.018019475640962866
10338,than before,0.036526861038504096
10339,than do,0.018654714513971854
10340,than ever,0.058874634450609385
10341,than it,0.009986352542537933
10342,than me,-0.033253072102658175
10343,than me and,-0.048950299934252754
10344,than my,-0.01376311348678256
10345,than that,0.0006124400054743221
10346,than the,-0.033471893876014416
10347,than this,0.011592518895696841
10348,than to,-0.016192098889436943
10349,than what,0.013555207325768077
10350,thank,0.051409381570125035
10351,thank god,0.04175561560526099
10352,thank you,-0.029430229588423534
10353,thank you for,-0.022043022526221066
10354,thankful,-0.0010384446616066513
10355,thankfully,-0.025352373692016747
10356,thanks,-0.10751940600371589
10357,thanks for,0.012099593297915158
10358,thanks for listening,0.008253659127871226
10359,thanks for reading,0.03439935480688494
10360,thanks in,-0.030893899853018377
10361,thanks in advance,-0.03238221133337289
10362,thanks to,0.05770679019237938
10363,that actually,0.04655006165151044
10364,that all,0.023809015303220143
10365,that always,-0.011701172750196312
10366,that am,-0.028489218422243102
10367,that am not,-0.0052607052666468175
10368,that and,-0.003379734765381872
10369,that are,-0.0017633231121237734
10370,that as,-0.012302831701963397
10371,that at,-0.017949794959072073
10372,that bad,-0.030892195088651306
10373,that because,0.017303886408960193
10374,that being,-0.0015336040503573644
10375,that but,0.01170214594613384
10376,that can,-0.00917193363753419
10377,that cannot,-0.01526289086772365
10378,that cant,-0.009798534458995867
10379,that comes,0.0030244379758087494
10380,that could,-0.013535447417676934
10381,that couldnt,-0.008199334804185068
10382,that day,0.0054761142008037
10383,that depression,-0.015800842836234247
10384,that did,0.009003364285132444
10385,that didnt,-0.008543927787351496
10386,that do,-0.03369951488689003
10387,that does,0.03212061723151439
10388,that doesnt,0.0024440001868115298
10389,that dont,0.028683939255329517
10390,that dont even,-0.013552402830042857
10391,that dont have,0.0006030272167855579
10392,that dont know,-0.013875458618407466
10393,that dont want,0.04134202147365697
10394,that even,-0.03952427651153098
10395,that every,-0.01626698735667772
10396,that everyone,-0.01610377285042084
10397,that everything,0.003453099352154202
10398,that feel,0.022393542061886956
10399,that feel like,0.01984277948196648
10400,that feeling,0.003754820256971828
10401,that felt,-0.009252566236664823
10402,that for,-0.0011894264624141913
10403,that get,-0.002501213854686777
10404,that goes,0.009105392184669428
10405,that got,-0.026789879206551404
10406,that had,0.008177080463307587
10407,that had to,0.01479552433982506
10408,that happened,-0.0001777961900167183
10409,that happens,-0.012853135370411791
10410,that has,0.03271457133401134
10411,that has been,-0.00667499923500428
10412,that hate,-0.04589403088048144
10413,that have,0.018605646226492325
10414,that have been,-0.05375146988552046
10415,that have no,0.021560124861284186
10416,that have to,-0.011881729025017013
10417,that havent,0.004565114122843474
10418,that he,-0.06827924113032742
10419,that he is,-0.0067609154015742445
10420,that he was,0.03763998020665161
10421,that her,-0.005299795445630866
10422,that hes,0.021150468598911846
10423,that hurt,-0.010222515994751448
10424,that id,-0.010722233604490221
10425,that if,-0.03186843689784417
10426,that ill,-0.016411554999386884
10427,that im,-0.005982079184337327
10428,that im going,0.03624604868450196
10429,that im just,-0.07525339944016676
10430,that im not,-0.010637013196206508
10431,that in,-0.027493605271346002
10432,that is,-0.013900390120231915
10433,that is not,0.027496067520890725
10434,that is the,0.0027414555325178808
10435,that is what,0.03867935534240261
10436,that isnt,0.05370455026000928
10437,that it,0.03402305021930817
10438,that it is,0.01156170439935411
10439,that it was,-0.029157603858476357
10440,that it will,-0.014933117267603694
10441,that it would,-0.020000748318868427
10442,that its,-0.013064895009268789
10443,that its not,-0.01368858418462984
10444,that ive,0.06517772794329507
10445,that ive been,0.004533153897981236
10446,that just,0.029351978107890808
10447,that keep,-0.018423597972766066
10448,that keeps,-0.03178861739300372
10449,that kind,-0.013280896390886579
10450,that kind of,-0.01699204294584117
10451,that know,-0.01118520604143022
10452,that life,-0.014656991032224079
10453,that like,0.015417801997542627
10454,that long,-0.003083154211717541
10455,that love,-0.04254949030331154
10456,that made,0.0061298946180706046
10457,that made me,-0.0027720685667176293
10458,that make,0.018709553684005016
10459,that make me,-0.0017406089577922924
10460,that makes,0.02564711189662668
10461,that makes me,-0.0007039699768994607
10462,that matter,0.0048980834027406925
10463,that may,-0.012981133114035861
10464,that maybe,-0.02493198966125504
10465,that mean,0.011435494441549588
10466,that means,0.019625760193517836
10467,that might,0.014634399729355768
10468,that most,0.02514853330806479
10469,that much,0.007039728570489364
10470,that my,0.038581564686587244
10471,that my life,-0.0015774519791757033
10472,that need,0.04952397053598623
10473,that need to,0.014449067424759947
10474,that needed,0.028009030340402474
10475,that never,0.0792572069747736
10476,that night,-0.04690793108333166
10477,that no,0.06582977364595746
10478,that no one,0.02584716439305867
10479,that not,-0.02453060912485016
10480,that nothing,-0.010033036949968727
10481,that now,0.022501375562278013
10482,that once,-0.039635826212229504
10483,that one,-0.001681904984250708
10484,that only,0.018454616957831453
10485,that or,-0.0014700307815109065
10486,that other,0.025968476984094893
10487,that part,-0.023193860083477416
10488,that people,-0.006024887602509695
10489,that person,0.04754567938286228
10490,that point,0.020697978329799128
10491,that really,-0.03013590311800573
10492,that seems,-0.025033084227106504
10493,that she,-0.08673805075396418
10494,that she is,0.007970789479287671
10495,that she was,-0.027207081583420587
10496,that shes,-0.03800846606633169
10497,that should,-0.046951345921771
10498,that shouldnt,-0.049121545602231156
10499,that since,0.03494816375831399
10500,that so,-0.026451345206499582
10501,that some,-0.014684376522175607
10502,that someone,0.01459671130768133
10503,that something,-0.03870415742708931
10504,that sometimes,-0.0075478808914244055
10505,that started,-0.006588427971004322
10506,that still,0.022865028918825667
10507,that stuff,0.025779128617624134
10508,that that,0.020607378724465625
10509,that the,0.0618144000227983
10510,that the only,0.04537891528185107
10511,that there,-0.013770632808943825
10512,that there are,0.024533292087779025
10513,that there is,-0.019580555884136243
10514,that theres,0.021890643518780374
10515,that these,-0.0025336667160693266
10516,that they,0.09069614344075266
10517,that they are,-0.03801893468861704
10518,that they dont,0.04684783174039189
10519,that theyre,0.017640913703099455
10520,that things,-0.0035319893564916462
10521,that think,-0.04258894891676699
10522,that this,0.026327407396685765
10523,that this is,-0.012849404780503441
10524,that thought,-0.05389166390912453
10525,that time,-0.026183474330412303
10526,that to,0.04465126750640442
10527,that too,-0.02496408681407689
10528,that used,-0.007783992951354666
10529,that used to,-0.011355491912795888
10530,that want,0.008997343014959134
10531,that want to,0.03395367198946465
10532,that wanted,-0.0004560310999423151
10533,that wanted to,0.0015260801089697637
10534,that was,-0.00039744170821196775
10535,that was the,0.04296303721151965
10536,that wasnt,-0.029622674200283694
10537,that way,0.05687067647422016
10538,that we,0.034339499446547385
10539,that went,-0.007134142808387088
10540,that were,-0.060376742461841666
10541,that what,-0.011208776905066336
10542,that when,0.0009010618313495852
10543,that will,0.04693228560804425
10544,that will be,0.020315698476991623
10545,that will never,-0.013261153774775662
10546,that with,0.031036425513983657
10547,that wont,0.022956412666615477
10548,that would,0.11361605305046411
10549,that would be,-0.011704319934073773
10550,that wouldnt,0.020361841731848677
10551,that you,-0.05717689879123753
10552,that your,0.0031309477416793284
10553,thats,0.08312911162644379
10554,thats all,0.052092768223604674
10555,thats how,-0.0022753711711345137
10556,thats it,-0.017580917369224954
10557,thats just,-0.007182748871415074
10558,thats my,-0.010944753899951436
10559,thats not,-0.0064190156502526375
10560,thats the,-0.00800430359302165
10561,thats what,0.031172127548137918
